pg_table;column_name;alias_name;data_type;position;display_type;section;notvisible
ass_collecteur;statut;Statut;text;;;;
ass_collecteur;structur;Structurant;bool;;;;
ass_collecteur;type_gref;Type relève;text;;;;
ass_collecteur;type_rehab;Type réhabilitation;text;;;;
ass_collecteur;uuid;UUID;uuid;;;;
ass_drain;id;ID;text;1;SYNTHETIC;Localisation;
ass_drain;contrat;Contrat;text;2;SYNTHETIC;Localisation;
ass_drain;diametre;Diamètre;int4;10;SYNTHETIC;Caractéristiques patrimoine;
ass_drain;date_serv;Date mise en service;date;10;DETAILED;Caractéristiques patrimoine;
ass_drain;materiau;Matériau;text;11;SYNTHETIC;Caractéristiques patrimoine;
ass_drain;longueur;Longueur;numeric;12;SYNTHETIC;Caractéristiques patrimoine;
ass_drain;lib_recol;Récolement;text;13;DETAILED;Caractéristiques patrimoine;
ass_drain;exploitant;Exploitant;text;20;SYNTHETIC;Caractéristiques réseau;
ass_drain;type_eau;Type eau;text;21;DETAILED;Caractéristiques réseau;
ass_drain;prec_clas;Classe précision;text;30;DETAILED;Localisation;
ass_drain;commune;Commune;text;31;DETAILED;Localisation;
ass_drain;rue;Rue;text;32;DETAILED;Localisation;
ass_drain;comment;Commentaires;text;40;DETAILED;Complément;
ass_drain;territoire;Code orga;text;90;DETAILED;Métadonnées;1
ass_drain;nd_amont;Noeud amont;text;91;DETAILED;Métadonnées;
ass_drain;nd_aval;Noeud aval;text;92;DETAILED;Métadonnées;
ass_drain;code_contrat;Code Contrat;text;99;DETAILED;Métadonnées;1
ass_drain;geom;Geom;geometry;99;DETAILED;Métadonnées;1
ass_drain;insee_code;Insee Code;text;99;DETAILED;Métadonnées;1
ass_drain;annee_max;Année min;int4;;;;
ass_drain;annee_min;Année max;int4;;;;
ass_drain;date_abdn;Date abandon;date;;;;
ass_drain;date_cre;Date création;timestamp;;;;
ass_drain;date_gref;Date géo-référencement;date;;;;
ass_drain;date_maj;Date MAJ;timestamp;;;;
ass_drain;dict;Dict;bool;;;;
ass_drain;domaine;Domanialité;text;;;;
ass_drain;id_ext;ID Externe;text;;;;
ass_drain;integ;Type intégration;text;;;;
ass_drain;prec_gref;Classe précision appareil de levé;text;;;;
ass_drain;prec_xy;Classe précision XY;text;;;;
ass_drain;prec_z;Classe précision Z;text;;;;
ass_drain;propriete;Maître ouvrage;text;;;;
ass_drain;servitude;Servitude;bool;;;;
ass_drain;source;Source de donnée;text;;;;
ass_drain;statut;Statut;text;;;;
ass_drain;type_gref;Type relève;text;;;;
ass_drain;uuid;UUID;uuid;;;;
ass_emprise_ouvrage;commune;Commune;text;;;;
ass_emprise_ouvrage;id;ID;text;;;;
ass_emprise_ouvrage;contrat;Contrat;text;;;;
ass_emprise_ouvrage;insee_code;Insee Code;text;;;;
ass_emprise_ouvrage;rue;Rue;text;;;;
ass_emprise_ouvrage;territoire;Code orga;text;;;;
ass_emprise_ouvrage;domaine;Domanialité;text;;;;
ass_emprise_ouvrage;date_abdn;Date abandon;date;;;;
ass_emprise_ouvrage;statut;Statut;text;;;;
ass_emprise_ouvrage;code_contrat;Code Contrat;text;;;;
ass_emprise_ouvrage;cde_gmao;Code GMAO;text;;;;
ass_emprise_ouvrage;type;Type;text;;;;
ass_emprise_ouvrage;libelle;Libellé;text;;;;
ass_emprise_ouvrage;prec_clas;Classe précision;text;;;;
ass_emprise_ouvrage;date_serv;Date mise en service;date;;;;
ass_emprise_ouvrage;lib_recol;Récolement;text;;;;
ass_emprise_ouvrage;geom;Geom;geometry;;;;
ass_equipement;id;ID;text;1;SYNTHETIC;Identification;
ass_equipement;contrat;Contrat;text;2;SYNTHETIC;Identification;
ass_equipement;type;Type;text;3;SYNTHETIC;Identification;
ass_equipement;date_serv;Date mise en service;date;4;DETAILED;Caractéristiques patrimoine;
ass_equipement;lib_recol;Récolement;text;5;DETAILED;Identification;
ass_equipement;ss_type;Sous-type;text;10;DETAILED;Caractéristiques patrimoine;
ass_equipement;diametre;Diamètre;int4;11;SYNTHETIC;Caractéristiques patrimoine;
ass_equipement;exploitant;Exploitant;text;20;SYNTHETIC;Caractéristiques réseau;
ass_equipement;prec_clas;Classe précision;text;30;SYNTHETIC;Localisation;
ass_equipement;commune;Commune;text;31;DETAILED;Localisation;
ass_equipement;rue;Rue;text;32;DETAILED;Localisation;
ass_equipement;comment;Commentaires;text;40;DETAILED;Complément;
ass_equipement;territoire;Code orga;text;90;DETAILED;Métadonnées;1
ass_equipement;insee_code;Insee Code;text;91;DETAILED;Métadonnées;1
ass_equipement;angle;Angle;float8;92;DETAILED;Métadonnées;1
ass_equipement;code_contrat;Code Contrat;text;93;DETAILED;Métadonnées;1
ass_equipement;geom;Geom;geometry;94;DETAILED;Métadonnées;1
ass_equipement;uuid;UUID;uuid;;;;
ass_equipement;source;Source de donnée;text;;;;
ass_equipement;integ;Type intégration;text;;;;
ass_equipement;dict;Dict;bool;;;;
ass_equipement;date_cre;Date création;timestamp;;;;
ass_equipement;date_maj;Date MAJ;timestamp;;;;
ass_equipement;id_ext;ID Externe;text;;;;
ass_equipement;domaine;Domanialité;text;;;;
ass_equipement;date_gref;Date géo-référencement;date;;;;
ass_equipement;type_gref;Type relève;text;;;;
ass_equipement;prec_gref;Classe précision appareil de levé;text;;;;
ass_equipement;date_abdn;Date abandon;date;;;;
ass_equipement;statut;Statut;text;;;;
ass_equipement;propriete;Maître ouvrage;text;;;;
ass_equipement;x;X;numeric;;;;
ass_equipement;y;Y;numeric;;;;
ass_equipement;z;Z relève (matrice sup.);numeric;;;;
ass_equipement;prec_xy;Classe précision XY;text;;;;
ass_equipement;prec_z;Classe précision Z;text;;;;
ass_equipement;code;Code;text;;;;
ass_equipement;cde_gmao;Code GMAO;text;;;;
ass_equipement;cote_sol;Niveau sol;numeric;;;;
ass_equipement;radier;Cote radier;numeric;;;;
ass_equipement;old_id;ID SIG Source;int4;;;;
ass_equipement_branche;id;ID;text;;;;
ass_equipement_branche;contrat;Contrat;text;;;;
ass_equipement_branche;uuid;UUID;uuid;;;;
ass_equipement_branche;source;Source de donnée;text;;;;
ass_equipement_branche;territoire;Code orga;text;;;;
ass_equipement_branche;integ;Type intégration;text;;;;
ass_equipement_branche;dict;Dict;bool;;;;
ass_equipement_branche;date_cre;Date création;timestamp;;;;
ass_equipement_branche;date_maj;Date MAJ;timestamp;;;;
ass_equipement_branche;id_ext;ID Externe;text;;;;
ass_equipement_branche;commune;Commune;text;;;;
ass_equipement_branche;insee_code;Insee Code;text;;;;
ass_equipement_branche;rue;Rue;text;;;;
ass_equipement_branche;domaine;Domanialité;text;;;;
ass_equipement_branche;date_gref;Date géo-référencement;date;;;;
ass_equipement_branche;type_gref;Type relève;text;;;;
ass_equipement_branche;prec_gref;Classe précision appareil de levé;text;;;;
ass_equipement_branche;date_abdn;Date abandon;date;;;;
ass_equipement_branche;statut;Statut;text;;;;
ass_equipement_branche;exploitant;Exploitant;text;;;;
ass_equipement_branche;propriete;Maître ouvrage;text;;;;
ass_equipement_branche;x;X;numeric;;;;
ass_equipement_branche;y;Y;numeric;;;;
ass_equipement_branche;z;Z relève (matrice sup.);numeric;;;;
ass_equipement_branche;date_serv;Date mise en service;date;;;;
ass_equipement_branche;prec_clas;Classe précision;text;;;;
ass_equipement_branche;prec_xy;Classe précision XY;text;;;;
ass_equipement_branche;prec_z;Classe précision Z;text;;;;
ass_equipement_branche;lib_recol;Récolement;text;;;;
ass_equipement_branche;angle;Angle;float8;;;;
ass_equipement_branche;code_contrat;Code Contrat;text;;;;
ass_equipement_branche;type;Type;text;;;;
ass_equipement_branche;diametre;Diamètre;int4;;;;
ass_equipement_branche;code;Code;text;;;;
ass_equipement_branche;adresse;Adresse ;text;;;;
ass_equipement_branche;comment;Commentaires;text;;;;
ass_equipement_branche;cote_sol;Niveau sol;numeric;;;;
ass_equipement_branche;old_id;ID SIG Source;int4;;;;
ass_equipement_branche;geom;Geom;geometry;;;;
ass_equipement_disperse;commune;Commune;text;;;;
ass_equipement_disperse;id;ID;text;;;;
ass_equipement_disperse;contrat;Contrat;text;;;;
ass_equipement_disperse;insee_code;Insee Code;text;;;;
ass_equipement_disperse;rue;Rue;text;;;;
ass_equipement_disperse;territoire;Code orga;text;;;;
ass_equipement_disperse;domaine;Domanialité;text;;;;
ass_equipement_disperse;date_gref;Date géo-référencement;date;;;;
ass_equipement_disperse;type_gref;Type relève;text;;;;
ass_equipement_disperse;prec_gref;Classe précision appareil de levé;text;;;;
ass_equipement_disperse;date_abdn;Date abandon;date;;;;
ass_equipement_disperse;statut;Statut;text;;;;
ass_equipement_disperse;code_contrat;Code Contrat;text;;;;
ass_equipement_disperse;lib_recol;Récolement;text;;;;
ass_equipement_disperse;type;Type;text;;;;
ass_equipement_disperse;prec_clas;Classe précision;text;;;;
ass_equipement_disperse;date_serv;Date mise en service;date;;;;
ass_equipement_disperse;x;X;numeric;;;;
ass_equipement_disperse;y;Y;numeric;;;;
ass_equipement_disperse;sol_gref;Niveau sol GPS;numeric;;;;
ass_equipement_disperse;geom;Geom;geometry;;;;
ass_exutoire;id;ID;text;1;SYNTHETIC;Identification;
ass_exutoire;contrat;Contrat;text;2;SYNTHETIC;Identification;
ass_exutoire;type;Type;text;4;SYNTHETIC;Identification;
ass_exutoire;lib_recol;Récolement;text;8;DETAILED;Identification;
ass_exutoire;sandre;Code SANDRE;text;9;DETAILED;Caractéristiques patrimoine;
ass_exutoire;date_serv;Date mise en service;date;10;DETAILED;Caractéristiques patrimoine;
ass_exutoire;exploitant;Exploitant;text;20;SYNTHETIC;Caractéristiques réseau;
ass_exutoire;prec_clas;Classe précision;text;30;SYNTHETIC;Localisation;
ass_exutoire;commune;Commune;text;31;DETAILED;Localisation;
ass_exutoire;rue;Rue;text;32;DETAILED;Localisation;
ass_exutoire;comment;Commentaires;text;40;DETAILED;Complément;
ass_exutoire;territoire;Code orga;text;90;DETAILED;Métadonnées;1
ass_exutoire;insee_code;Insee Code;text;91;DETAILED;Métadonnées;1
ass_exutoire;geom;Geom;geometry;92;DETAILED;Métadonnées;1
ass_exutoire;code_contrat;Code Contrat;text;93;DETAILED;Métadonnées;1
ass_exutoire;uuid;UUID;uuid;;;;
ass_exutoire;source;Source de donnée;text;;;;
ass_exutoire;integ;Type intégration;text;;;;
ass_exutoire;dict;Dict;bool;;;;
ass_exutoire;date_cre;Date création;timestamp;;;;
ass_exutoire;date_maj;Date MAJ;timestamp;;;;
ass_exutoire;id_ext;ID Externe;text;;;;
ass_exutoire;domaine;Domanialité;text;;;;
ass_exutoire;date_gref;Date géo-référencement;date;;;;
ass_exutoire;type_gref;Type relève;text;;;;
ass_exutoire;prec_gref;Classe précision appareil de levé;text;;;;
ass_exutoire;date_abdn;Date abandon;date;;;;
ass_exutoire;statut;Statut;text;;;;
ass_exutoire;propriete;Maître ouvrage;text;;;;
ass_exutoire;x;X;numeric;;;;
ass_exutoire;y;Y;numeric;;;;
ass_exutoire;z;Z relève (matrice sup.);numeric;;;;
ass_exutoire;prec_xy;Classe précision XY;text;;;;
ass_exutoire;prec_z;Classe précision Z;text;;;;
ass_exutoire;angle;Angle;float8;;;;
ass_exutoire;id_emprise;ID Emprise;text;;;;
ass_exutoire;code;Code;text;;;;
ass_exutoire;old_id;ID SIG Source;int4;;;;
ass_exutoire;cote_sol;Niveau sol;numeric;;;;
ass_exutoire;radier;Cote radier;numeric;;;;
ass_generatrice_sup;id;ID;text;;;;
ass_generatrice_sup;code_contrat;Code Contrat;text;;;;
ass_generatrice_sup;contrat;Contrat;text;;;;
ass_generatrice_sup;territoire;Code orga;text;;;;
ass_generatrice_sup;lib_recol;Récolement;text;;;;
ass_generatrice_sup;prec_clas;Classe précision;text;;;;
ass_generatrice_sup;prec_xy;Classe précision XY;text;;;;
ass_generatrice_sup;prec_z;Classe précision Z;text;;;;
ass_generatrice_sup;date_gref;Date géo-référencement;date;;;;
ass_generatrice_sup;type_gref;Type relève;text;;;;
ass_generatrice_sup;prec_gref;Classe précision appareil de levé;text;;;;
ass_generatrice_sup;valide;Validation;bool;;;;
ass_generatrice_sup;z;Z relève (matrice sup.);numeric;;;;
ass_generatrice_sup;sol_gref;Niveau sol GPS;numeric;;;;
ass_generatrice_sup;hdop;HDOP;float8;;;;
ass_generatrice_sup;vdop;VDOP;float8;;;;
ass_generatrice_sup;pdop;PDOP;float8;;;;
ass_generatrice_sup;prec_xy_cm;Précision XY;numeric;;;;
ass_generatrice_sup;prec_z_cm;Précision Z;numeric;;;;
ass_generatrice_sup;geom;Geom;geometry;;;;
ass_ligne_releve;id;ID;text;;;;
ass_ligne_releve;code_contrat;Code Contrat;text;;;;
ass_ligne_releve;contrat;Contrat;text;;;;
ass_ligne_releve;territoire;Code orga;text;;;;
ass_ligne_releve;lib_recol;Récolement;text;;;;
ass_ligne_releve;prec_clas;Classe précision;text;;;;
ass_ligne_releve;prec_xy;Classe précision XY;text;;;;
ass_ligne_releve;prec_z;Classe précision Z;text;;;;
ass_ligne_releve;date_gref;Date géo-référencement;date;;;;
ass_ligne_releve;type_gref;Type relève;text;;;;
ass_ligne_releve;prec_gref;Classe précision appareil de levé;text;;;;
ass_ligne_releve;valide;Validation;bool;;;;
ass_ligne_releve;type_obj;Type objet;text;;;;
ass_ligne_releve;id_objet;ID objet;int4;;;;
ass_ligne_releve;etat_gref;Statut relève;text;;;;
ass_ligne_releve;geom;Geom;geometry;;;;
ass_noeud;id;ID;text;;;;
ass_noeud;contrat;Contrat;text;;;;
ass_noeud;uuid;UUID;uuid;;;;
ass_noeud;source;Source de donnée;text;;;;
ass_noeud;territoire;Code orga;text;;;;
ass_noeud;integ;Type intégration;text;;;;
ass_noeud;dict;Dict;bool;;;;
ass_noeud;date_cre;Date création;timestamp;;;;
ass_noeud;date_maj;Date MAJ;timestamp;;;;
ass_noeud;id_ext;ID Externe;text;;;;
ass_noeud;commune;Commune;text;;;;
ass_noeud;insee_code;Insee Code;text;;;;
ass_noeud;rue;Rue;text;;;;
ass_noeud;domaine;Domanialité;text;;;;
ass_noeud;date_gref;Date géo-référencement;date;;;;
ass_noeud;type_gref;Type relève;text;;;;
ass_noeud;prec_gref;Classe précision appareil de levé;text;;;;
ass_noeud;date_abdn;Date abandon;date;;;;
ass_noeud;statut;Statut;text;;;;
ass_noeud;exploitant;Exploitant;text;;;;
ass_noeud;propriete;Maître ouvrage;text;;;;
ass_noeud;x;X;numeric;;;;
ass_noeud;y;Y;numeric;;;;
ass_noeud;z;Z relève (matrice sup.);numeric;;;;
ass_noeud;date_serv;Date mise en service;date;;;;
ass_noeud;prec_clas;Classe précision;text;;;;
ass_noeud;prec_xy;Classe précision XY;text;;;;
ass_noeud;prec_z;Classe précision Z;text;;;;
ass_noeud;lib_recol;Récolement;text;;;;
ass_noeud;angle;Angle;float8;;;;
ass_noeud;id_emprise;ID Emprise;text;;;;
ass_noeud;code_contrat;Code Contrat;text;;;;
ass_noeud;geom;Geom;geometry;;;;
ass_ouvrage;id;ID;text;1;SYNTHETIC;Identification;
ass_ouvrage;contrat;Contrat;text;2;SYNTHETIC;Identification;
ass_ouvrage;type;Type;text;3;SYNTHETIC;Identification;
ass_ouvrage;lib_recol;Récolement;text;4;DETAILED;Identification;
ass_ouvrage;date_serv;Date mise en service;date;10;SYNTHETIC;Caractéristiques patrimoine;
ass_ouvrage;libelle;Libellé;text;11;SYNTHETIC;Caractéristiques patrimoine;
ass_ouvrage;cde_gmao;Code GMAO;text;12;DETAILED;Caractéristiques patrimoine;
ass_ouvrage;exploitant;Exploitant;text;20;SYNTHETIC;Caractéristiques réseau;
ass_ouvrage;prec_clas;Classe précision;text;30;SYNTHETIC;Localisation;
ass_ouvrage;commune;Commune;text;31;DETAILED;Localisation;
ass_ouvrage;rue;Rue;text;32;DETAILED;Localisation;
ass_ouvrage;x;X;numeric;33;DETAILED;Localisation;
ass_ouvrage;y;Y;numeric;34;DETAILED;Localisation;
ass_ouvrage;z;Z relève (matrice sup.);numeric;35;DETAILED;Localisation;
ass_ouvrage;comment;Commentaires;text;40;DETAILED;Complément;
ass_ouvrage;territoire;Code orga;text;90;DETAILED;Métadonnées;1
ass_ouvrage;insee_code;Insee Code;text;91;DETAILED;Métadonnées;1
ass_ouvrage;angle;Angle;float8;92;DETAILED;Métadonnées;1
ass_ouvrage;code_contrat;Code Contrat;text;93;DETAILED;Métadonnées;1
ass_ouvrage;geom;Geom;geometry;94;DETAILED;Métadonnées;1
ass_ouvrage;date_gref;Date géo-référencement;date;;;;
ass_ouvrage;uuid;UUID;uuid;;;;
ass_ouvrage;source;Source de donnée;text;;;;
ass_ouvrage;integ;Type intégration;text;;;;
ass_ouvrage;dict;Dict;bool;;;;
ass_ouvrage;date_cre;Date création;timestamp;;;;
ass_ouvrage;date_maj;Date MAJ;timestamp;;;;
ass_ouvrage;id_ext;ID Externe;text;;;;
ass_ouvrage;domaine;Domanialité;text;;;;
ass_ouvrage;type_gref;Type relève;text;;;;
ass_ouvrage;prec_gref;Classe précision appareil de levé;text;;;;
ass_ouvrage;date_abdn;Date abandon;date;;;;
ass_ouvrage;statut;Statut;text;;;;
ass_ouvrage;propriete;Maître ouvrage;text;;;;
ass_ouvrage;prec_xy;Classe précision XY;text;;;;
ass_ouvrage;prec_z;Classe précision Z;text;;;;
ass_ouvrage;id_emprise;ID Emprise;text;;;;
ass_ouvrage;type_trait;Méthode de traitement;text;;;;
ass_ouvrage;cap_trait;Capacité de traitement;int4;;;;
ass_ouvrage;admin_code;Code officiel;text;;;;
ass_ouvrage;cote_sol;Niveau sol;numeric;;;;
ass_ouvrage;radier;Cote radier;numeric;;;;
ass_ouvrage;cote_tp;Cote trop plein;numeric;;;;
ass_ouvrage;adresse;Adresse ;text;;;;
ass_ouvrage;old_id;ID SIG Source;int4;;;;
ass_point_releve;id;ID;text;;;;
ass_point_releve;contrat;Contrat;text;;;;
ass_point_releve;territoire;Code orga;text;;;;
ass_point_releve;lib_recol;Récolement;text;;;;
ass_point_releve;prec_clas;Classe précision;text;;;;
ass_point_releve;prec_xy;Classe précision XY;text;;;;
ass_point_releve;prec_z;Classe précision Z;text;;;;
ass_point_releve;date_gref;Date géo-référencement;date;;;;
ass_point_releve;type_gref;Type relève;text;;;;
ass_point_releve;prec_gref;Classe précision appareil de levé;text;;;;
ass_point_releve;valide;Validation;bool;;;;
ass_point_releve;z;Z relève (matrice sup.);numeric;;;;
ass_point_releve;sol_gref;Niveau sol GPS;numeric;;;;
ass_point_releve;hdop;HDOP;float8;;;;
ass_point_releve;vdop;VDOP;float8;;;;
ass_point_releve;pdop;PDOP;float8;;;;
ass_point_releve;prec_xy_cm;Précision XY;numeric;;;;
ass_point_releve;prec_z_cm;Précision Z;numeric;;;;
ass_point_releve;type_obj;Type objet;text;;;;
ass_point_releve;id_objet;ID objet;int4;;;;
ass_point_releve;etat_gref;Statut relève;text;;;;
ass_point_releve;geom;Geom;geometry;;;;
ass_point_releve;code_contrat;Code Contrat;text;;;;
ass_raccord;id;ID;text;1;SYNTHETIC;Identification;
ass_raccord;contrat;Contrat;text;2;SYNTHETIC;Identification;
ass_raccord;type;Type;text;3;SYNTHETIC;Identification;
ass_raccord;date_serv;Date mise en service;date;10;DETAILED;Caractéristiques patrimoine;
ass_raccord;diametre;Diamètre;int4;11;DETAILED;Caractéristiques patrimoine;
ass_raccord;exploitant;Exploitant;text;20;SYNTHETIC;Caractéristiques réseau;
ass_raccord;prec_clas;Classe précision;text;30;DETAILED;Localisation;
ass_raccord;commune;Commune;text;31;DETAILED;Localisation;
ass_raccord;rue;Rue;text;32;DETAILED;Localisation;
ass_raccord;lib_recol;Récolement;text;33;DETAILED;Localisation;
ass_raccord;comment;Commentaires;text;40;DETAILED;Complément;
ass_raccord;territoire;Code orga;text;90;DETAILED;Métadonnées;1
ass_raccord;insee_code;Insee Code;text;91;DETAILED;Métadonnées;1
ass_raccord;angle;Angle;float8;91;DETAILED;Métadonnées;1
ass_raccord;geom;Geom;geometry;92;DETAILED;Métadonnées;1
ass_raccord;code_contrat;Code Contrat;text;93;DETAILED;Métadonnées;1
ass_raccord;uuid;UUID;uuid;;;;
ass_raccord;source;Source de donnée;text;;;;
ass_raccord;integ;Type intégration;text;;;;
ass_raccord;dict;Dict;bool;;;;
ass_raccord;date_cre;Date création;timestamp;;;;
ass_raccord;date_maj;Date MAJ;timestamp;;;;
ass_raccord;id_ext;ID Externe;text;;;;
ass_raccord;domaine;Domanialité;text;;;;
ass_raccord;date_gref;Date géo-référencement;date;;;;
ass_raccord;type_gref;Type relève;text;;;;
ass_raccord;prec_gref;Classe précision appareil de levé;text;;;;
ass_raccord;date_abdn;Date abandon;date;;;;
ass_raccord;statut;Statut;text;;;;
ass_raccord;propriete;Maître ouvrage;text;;;;
ass_raccord;x;X;numeric;;;;
ass_raccord;y;Y;numeric;;;;
ass_raccord;z;Z relève (matrice sup.);numeric;;;;
ass_raccord;prec_xy;Classe précision XY;text;;;;
ass_raccord;prec_z;Classe précision Z;text;;;;
ass_raccord;id_emprise;ID Emprise;text;;;;
ass_raccord;code;Code;text;;;;
ass_raccord;old_id;ID SIG Source;int4;;;;
ass_raccord;radier;Cote radier;numeric;;;;
ass_regard;id;ID;text;1;SYNTHETIC;Identification;
ass_regard;contrat;Contrat;text;2;SYNTHETIC;Identification;
ass_regard;type;Type;text;4;SYNTHETIC;Identification;
ass_regard;lib_recol;Récolement;text;5;DETAILED;Identification;
ass_regard;decant;Décantation;text;10;DETAILED;Caractéristiques patrimoine;
ass_regard;date_serv;Date mise en service;date;11;DETAILED;Caractéristiques patrimoine;
ass_regard;cote_sol;Niveau sol;numeric;12;DETAILED;Caractéristiques patrimoine;
ass_regard;radier;Cote radier;numeric;13;DETAILED;Caractéristiques patrimoine;
ass_regard;prof;Profondeur;numeric;14;DETAILED;Caractéristiques patrimoine;
ass_regard;type_eau;Type eau;text;20;SYNTHETIC;Caractéristiques réseau;
ass_regard;exploitant;Exploitant;text;21;SYNTHETIC;Caractéristiques réseau;
ass_regard;prec_clas;Classe précision;text;30;SYNTHETIC;Localisation;
ass_regard;commune;Commune;text;31;DETAILED;Localisation;
ass_regard;rue;Rue;text;32;DETAILED;Localisation;
ass_regard;x;X;numeric;35;DETAILED;Localisation;
ass_regard;y;Y;numeric;36;DETAILED;Localisation;
ass_regard;z;Z relève (matrice sup.);numeric;37;DETAILED;Localisation;
ass_regard;comment;Commentaires;text;40;DETAILED;Complément;
ass_regard;territoire;Code orga;text;90;DETAILED;Métadonnées;1
ass_regard;angle;Angle;float8;91;DETAILED;Métadonnées;1
ass_regard;code_contrat;Code Contrat;text;92;DETAILED;Métadonnées;1
ass_regard;geom;Geom;geometry;93;DETAILED;Métadonnées;1
ass_regard;insee_code;Insee Code;text;94;DETAILED;Métadonnées;1
ass_regard;uuid;UUID;uuid;;;;
ass_regard;source;Source de donnée;text;;;;
ass_regard;integ;Type intégration;text;;;;
ass_regard;dict;Dict;bool;;;;
ass_regard;date_cre;Date création;timestamp;;;;
ass_regard;date_maj;Date MAJ;timestamp;;;;
ass_regard;id_ext;ID Externe;text;;;;
ass_regard;domaine;Domanialité;text;;;;
ass_regard;date_gref;Date géo-référencement;date;;;;
ass_regard;type_gref;Type relève;text;;;;
ass_regard;prec_gref;Classe précision appareil de levé;text;;;;
ass_regard;date_abdn;Date abandon;date;;;;
ass_regard;statut;Statut;text;;;;
ass_regard;propriete;Maître ouvrage;text;;;;
ass_regard;prec_xy;Classe précision XY;text;;;;
ass_regard;prec_z;Classe précision Z;text;;;;
ass_regard;id_emprise;ID Emprise;text;;;;
ass_regard;reg_mat;Matériau regard;text;;;;
ass_regard;diametre;Diamètre;int4;;;;
ass_regard;code;Code;text;;;;
ass_regard;chute;Chute;bool;;;;
ass_regard;type_tampon;Type tampon;text;;;;
ass_regard;adresse;Adresse ;text;;;;
ass_regard;old_id;ID SIG Source;int4;;;;
ass_regard;sol_gref;Niveau sol GPS;numeric;;;;
ass_surface_collecte;id;ID;text;1;SYNTHETIC;Identification;
ass_surface_collecte;contrat;Contrat;text;2;SYNTHETIC;Identification;
ass_surface_collecte;lib_recol;Récolement;text;3;DETAILED;Identification;
ass_surface_collecte;type;Type;text;10;SYNTHETIC;Caractéristiques patrimoine;
ass_surface_collecte;libelle;Libellé;text;11;DETAILED;Caractéristiques patrimoine;
ass_surface_collecte;prec_clas;Classe précision;text;30;SYNTHETIC;Localisation;
ass_surface_collecte;commune;Commune;text;31;DETAILED;Localisation;
ass_surface_collecte;comment;Commentaires;text;40;DETAILED;Complément;
ass_surface_collecte;territoire;Code orga;text;90;DETAILED;Métadonnées;1
ass_surface_collecte;code_contrat;Code Contrat;text;90;DETAILED;Métadonnées;1
ass_surface_collecte;insee_code;Insee Code;text;91;DETAILED;Métadonnées;1
ass_surface_collecte;geom;Geom;geometry;92;DETAILED;Métadonnées;1
ass_surface_collecte;volume;Volume;numeric;;;;
ass_surface_collecte;uuid;UUID;uuid;;;;
ass_surface_collecte;old_id;ID SIG Source;int4;;;;
ass_surface_collecte;date_cre;Date création;date;;;;
ass_surface_collecte;date_maj;Date MAJ;date;;;;
ass_surface_collecte;adresse;Adresse ;text;;;;
ass_surface_collecte;domaine;Domanialité;text;;;;
ass_surface_collecte;statut;Statut;text;;;;
ass_surface_collecte;source;Source de donnée;text;;;;
ass_surface_hydraulique;id;ID;text;1;SYNTHETIC;Identification;
ass_surface_hydraulique;contrat;Contrat;text;2;SYNTHETIC;Identification;
ass_surface_hydraulique;type;Type;text;5;SYNTHETIC;Identification;
ass_surface_hydraulique;date_serv;Date mise en service;date;6;DETAILED;Identification;
ass_surface_hydraulique;lib_recol;Récolement;text;7;DETAILED;Identification;
ass_surface_hydraulique;longueur;Longueur;numeric;10;SYNTHETIC;Caractéristiques patrimoine;
ass_surface_hydraulique;largeur;Largeur;float8;11;SYNTHETIC;Caractéristiques patrimoine;
ass_surface_hydraulique;type_eau;Type eau;text;20;SYNTHETIC;Caractéristiques réseau;
ass_surface_hydraulique;exploitant;Exploitant;text;21;SYNTHETIC;Caractéristiques réseau;
ass_surface_hydraulique;prec_clas;Classe précision;text;30;SYNTHETIC;Localisation;
ass_surface_hydraulique;commune;Commune;text;31;DETAILED;Localisation;
ass_surface_hydraulique;rue;Rue;text;32;DETAILED;Localisation;
ass_surface_hydraulique;comment;Commentaires;text;40;DETAILED;Complément;
ass_surface_hydraulique;territoire;Code orga;text;90;DETAILED;Métadonnées;1
ass_surface_hydraulique;code_contrat;Code Contrat;text;91;DETAILED;Métadonnées;1
ass_surface_hydraulique;geom;Geom;geometry;92;DETAILED;Métadonnées;1
ass_surface_hydraulique;insee_code;Insee Code;text;93;DETAILED;Métadonnées;1
ass_surface_hydraulique;nd_amont;Noeud amont;text;94;DETAILED;Métadonnées;1
ass_surface_hydraulique;nd_aval;Noeud aval;text;95;DETAILED;Métadonnées;1
ass_surface_hydraulique;annee_max;Année min;int4;;;;
ass_surface_hydraulique;annee_min;Année max;int4;;;;
ass_surface_hydraulique;date_abdn;Date abandon;date;;;;
ass_surface_hydraulique;date_cre;Date création;timestamp;;;;
ass_surface_hydraulique;date_gref;Date géo-référencement;date;;;;
ass_surface_hydraulique;date_maj;Date MAJ;timestamp;;;;
ass_surface_hydraulique;dict;Dict;bool;;;;
ass_surface_hydraulique;domaine;Domanialité;text;;;;
ass_surface_hydraulique;id_ext;ID Externe;text;;;;
ass_surface_hydraulique;integ;Type intégration;text;;;;
ass_surface_hydraulique;prec_gref;Classe précision appareil de levé;text;;;;
ass_surface_hydraulique;prec_xy;Classe précision XY;text;;;;
ass_surface_hydraulique;prec_z;Classe précision Z;text;;;;
ass_surface_hydraulique;propriete;Maître ouvrage;text;;;;
ass_surface_hydraulique;servitude;Servitude;bool;;;;
